Work_Year,Experience_Level,Employment_Type,Job_Title,Salary,Salary_Currency,Remote_Ratio,Company_Size
2023,Senior-Level,Full-Time,Data Scientist,153600,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,106800,USD,0,Medium
2023,Mid-Level,Full-Time,Data Analyst,250000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Analyst,125000,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,280000,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,180000,USD,0,Medium
2023,Executive-Level,Full-Time,Data Engineer,160000,USD,0,Medium
2023,Executive-Level,Full-Time,Data Engineer,130000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,180000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,162000,USD,0,Medium
2023,Senior-Level,Full-Time,Business Intelligence Engineer,185000,USD,0,Large
2023,Senior-Level,Full-Time,Business Intelligence Engineer,79600,USD,0,Large
2023,Senior-Level,Full-Time,Data Analyst,164640,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,131712,USD,0,Medium
2023,Mid-Level,Full-Time,Data Analyst,74800,USD,0,Medium
2023,Mid-Level,Full-Time,Data Analyst,63600,USD,0,Medium
2023,Mid-Level,Full-Time,Data Scientist,138510,USD,0,Medium
2023,Mid-Level,Full-Time,Data Scientist,95490,USD,0,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,75000,GBP,100,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,55000,GBP,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,280000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,160000,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,170000,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,140000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,137500,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,81500,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,253792,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,158620,USD,0,Medium
2023,Senior-Level,Full-Time,Business Intelligence Specialist,259900,USD,0,Medium
2023,Senior-Level,Full-Time,Business Intelligence Specialist,139200,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Infrastructure Engineer,96000,GBP,100,Medium
2023,Senior-Level,Full-Time,Machine Learning Infrastructure Engineer,65000,GBP,100,Medium
2023,Senior-Level,Full-Time,Research Scientist,293000,USD,0,Medium
2023,Senior-Level,Full-Time,Research Scientist,185000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,180000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,90000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,165000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,115500,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,110000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,70000,USD,0,Medium
2023,Mid-Level,Full-Time,Research Analyst,142000,USD,0,Medium
2023,Mid-Level,Full-Time,Research Analyst,102000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Quality Engineer,141600,USD,0,Medium
2023,Senior-Level,Full-Time,Data Quality Engineer,121400,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,240000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,170000,USD,0,Medium
2023,Senior-Level,Full-Time,Applied Scientist,222200,USD,0,Large
2023,Senior-Level,Full-Time,Applied Scientist,136000,USD,0,Large
2023,Mid-Level,Full-Time,Data Analyst,55000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Analyst,49000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,135000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,110000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,200000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,180000,USD,100,Medium
2023,Executive-Level,Full-Time,Director of Data Science,200000,GBP,100,Medium
2023,Executive-Level,Full-Time,Director of Data Science,150000,GBP,100,Medium
2023,Senior-Level,Full-Time,Data Scientist,168000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Scientist,130000,USD,100,Medium
2023,Entry-Level,Full-Time,Data Scientist,105000,USD,0,Medium
2023,Entry-Level,Full-Time,Data Scientist,70000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,105000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Analyst,100000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,243000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,152000,USD,0,Medium
2023,Senior-Level,Full-Time,BI Developer,167500,USD,0,Medium
2023,Senior-Level,Full-Time,BI Developer,106500,USD,0,Medium
2023,Senior-Level,Full-Time,Business Data Analyst,65000,GBP,100,Large
2023,Senior-Level,Full-Time,Business Intelligence Analyst,115600,USD,0,Medium
2023,Senior-Level,Full-Time,Business Intelligence Analyst,79700,USD,0,Medium
2023,Entry-Level,Full-Time,Applied Scientist,281700,USD,0,Medium
2023,Entry-Level,Full-Time,Applied Scientist,141100,USD,0,Medium
2023,Senior-Level,Full-Time,Data Specialist,173100,USD,0,Medium
2023,Senior-Level,Full-Time,Data Specialist,86900,USD,0,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,258700,USD,0,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,133800,USD,0,Medium
2023,Mid-Level,Full-Time,Data Analyst,120000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Analyst,85000,USD,0,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,225300,USD,0,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,197400,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,157000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Analyst,125000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Scientist,208000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,134000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,140000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,65000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,258700,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,160000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,258700,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,188200,USD,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,40000,GBP,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,40000,GBP,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,110000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,73400,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,183414,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,183414,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,130000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,97200,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,299000,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,187000,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,204500,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,66000,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,190000,USD,100,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,140000,USD,100,Medium
2023,Mid-Level,Full-Time,Data Engineer,170200,USD,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,83900,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,130000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,101570,USD,100,Medium
2023,Senior-Level,Full-Time,Data Analyst,177000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Analyst,118000,USD,100,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,234500,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,127000,USD,0,Medium
2023,Senior-Level,Full-Time,ML Engineer,170000,AUD,100,Large
2023,Senior-Level,Full-Time,Data Scientist,287500,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,168000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,155000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,140000,USD,0,Medium
2023,Executive-Level,Full-Time,Data Lead,230000,USD,0,Medium
2023,Executive-Level,Full-Time,Data Lead,180000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,153000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,136000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,93918,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,51962,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,254000,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,200000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,214500,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,134500,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,136000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Scientist,104000,USD,100,Medium
2023,Mid-Level,Full-Time,Data Analyst,110000,USD,100,Medium
2023,Mid-Level,Full-Time,Data Analyst,90000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,145000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,115000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Scientist,143000,USD,100,Medium
2023,Mid-Level,Full-Time,Data Scientist,117000,USD,100,Medium
2023,Senior-Level,Full-Time,Applied Scientist,216000,USD,100,Medium
2023,Senior-Level,Full-Time,Applied Scientist,184000,USD,100,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,324000,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,159000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,130000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Scientist,110000,USD,100,Medium
2023,Mid-Level,Full-Time,Data Scientist,60000,GBP,0,Medium
2023,Mid-Level,Full-Time,Data Scientist,45000,GBP,0,Medium
2023,Senior-Level,Full-Time,Research Engineer,370000,USD,0,Medium
2023,Senior-Level,Full-Time,Research Engineer,200000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,275300,USD,100,Medium
2023,Senior-Level,Full-Time,Data Scientist,183500,USD,100,Medium
2023,Senior-Level,Full-Time,Applied Scientist,230000,USD,100,Medium
2023,Senior-Level,Full-Time,Applied Scientist,196000,USD,100,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,253000,USD,100,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,172040,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,234000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,178000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Scientist,164000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Scientist,130000,USD,100,Medium
2023,Mid-Level,Full-Time,Business Intelligence Specialist,109238,USD,0,Medium
2023,Mid-Level,Full-Time,Business Intelligence Specialist,68274,USD,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,53000,EUR,100,Medium
2023,Mid-Level,Full-Time,Data Engineer,48000,EUR,100,Medium
2023,Entry-Level,Full-Time,Data Analyst,80800,USD,0,Medium
2023,Entry-Level,Full-Time,Data Analyst,53800,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,258900,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,176080,USD,100,Medium
2023,Mid-Level,Full-Time,Data Engineer,57500,GBP,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,54500,GBP,0,Medium
2023,Mid-Level,Full-Time,Business Intelligence Analyst,120000,USD,100,Medium
2023,Mid-Level,Full-Time,Business Intelligence Analyst,110000,USD,100,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,309000,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,142000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,201650,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,124600,USD,0,Medium
2023,Mid-Level,Full-Time,Data Quality Analyst,65000,USD,100,Medium
2023,Mid-Level,Full-Time,Data Quality Analyst,60000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,132100,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,68400,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,145000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,110000,USD,0,Medium
2023,Senior-Level,Full-Time,Business Intelligence Engineer,160000,USD,100,Medium
2023,Senior-Level,Full-Time,Business Intelligence Engineer,140000,USD,100,Medium
2023,Mid-Level,Full-Time,Data Analyst,87500,USD,100,Medium
2023,Mid-Level,Full-Time,Data Analyst,62500,USD,100,Medium
2023,Senior-Level,Full-Time,Data Analyst,142000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,128000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,160000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,130000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,155000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,139500,USD,0,Medium
2023,Senior-Level,Full-Time,Business Intelligence Engineer,202800,USD,0,Large
2023,Senior-Level,Full-Time,Business Intelligence Engineer,104300,USD,0,Large
2023,Senior-Level,Full-Time,Machine Learning Engineer,221000,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,129000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,259000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,138750,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,120000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,100000,USD,0,Medium
2023,Senior-Level,Full-Time,Research Engineer,155000,USD,0,Medium
2023,Senior-Level,Full-Time,Research Engineer,130000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,247300,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,139700,USD,0,Medium
2023,Senior-Level,Full-Time,Applied Scientist,215000,USD,0,Medium
2023,Senior-Level,Full-Time,Applied Scientist,182750,USD,0,Medium
2023,Senior-Level,Full-Time,Research Scientist,248100,USD,0,Medium
2023,Senior-Level,Full-Time,Research Scientist,145900,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,207000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Scientist,141000,USD,100,Medium
2023,Mid-Level,Full-Time,Data Scientist,90000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Scientist,55000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,247300,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,139700,USD,0,Medium
2023,Entry-Level,Full-Time,Machine Learning Engineer,36000,USD,100,Medium
2023,Mid-Level,Full-Time,Research Engineer,300000,USD,0,Medium
2023,Mid-Level,Full-Time,Research Engineer,100000,USD,0,Medium
2023,Mid-Level,Full-Time,Research Engineer,300000,USD,0,Medium
2023,Mid-Level,Full-Time,Research Engineer,100000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Analyst,116700,USD,0,Medium
2023,Mid-Level,Full-Time,Data Analyst,93400,USD,0,Medium
2023,Entry-Level,Full-Time,Data Analyst,80000,USD,0,Medium
2023,Entry-Level,Full-Time,Data Analyst,50000,USD,0,Medium
2023,Mid-Level,Full-Time,Applied Scientist,179000,USD,0,Medium
2023,Mid-Level,Full-Time,Applied Scientist,176490,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,195000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,143750,USD,0,Medium
2023,Mid-Level,Full-Time,Data Scientist,180000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Scientist,162000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,199000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,196760,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,90000,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,70000,USD,0,Medium
2023,Senior-Level,Full-Time,ML Engineer,324000,USD,0,Medium
2023,Senior-Level,Full-Time,ML Engineer,159000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,222000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,159000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,175000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Analyst,150000,USD,100,Medium
2023,Entry-Level,Full-Time,AI Developer,50000,USD,100,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,65000,EUR,100,Large
2023,Mid-Level,Full-Time,BI Developer,110000,USD,0,Medium
2023,Mid-Level,Full-Time,BI Developer,75000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Analyst,43000,EUR,0,Medium
2023,Mid-Level,Full-Time,Data Analyst,36000,EUR,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,220000,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,80000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,167500,USD,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,106500,USD,0,Medium
2023,Mid-Level,Full-Time,Research Scientist,150000,USD,0,Medium
2023,Mid-Level,Full-Time,Research Scientist,130000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,150000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,130000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Analyst,126500,USD,100,Medium
2023,Senior-Level,Full-Time,Data Analyst,78000,USD,100,Medium
2023,Entry-Level,Full-Time,AI Programmer,4950806,INR,0,S
2023,Senior-Level,Full-Time,Data Scientist,185900,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,129300,USD,0,Medium
2023,Executive-Level,Full-Time,Data Lead,250000,USD,0,Medium
2023,Executive-Level,Full-Time,Data Lead,222000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Product Manager,145000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Product Manager,120000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,150000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Analyst,120000,USD,100,Medium
2023,Mid-Level,Full-Time,Decision Scientist,204500,USD,0,Medium
2023,Mid-Level,Full-Time,Decision Scientist,142200,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,297000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,138000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Analyst,147600,USD,0,Medium
2023,Mid-Level,Full-Time,Data Analyst,106300,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,247300,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,139700,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,83376,GBP,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,65004,GBP,0,Medium
2023,Senior-Level,Full-Time,Data Science Consultant,131250,USD,0,Medium
2023,Senior-Level,Full-Time,Data Science Consultant,128100,USD,0,Medium
2023,Senior-Level,Full-Time,Data Science Consultant,116000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Science Consultant,90000,USD,0,Medium
2023,Executive-Level,Full-Time,Data Engineer,174500,USD,100,Medium
2023,Executive-Level,Full-Time,Data Engineer,113000,USD,100,Medium
2023,Entry-Level,Full-Time,Financial Data Analyst,56500,USD,50,Large
2023,Senior-Level,Full-Time,AI Engineer,36000,EUR,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,227000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Scientist,185000,USD,100,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,230000,USD,0,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,160000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,185000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,150000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,138300,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,110700,USD,0,Medium
2023,Senior-Level,Full-Time,Business Intelligence Engineer,185000,USD,0,Large
2023,Senior-Level,Full-Time,Business Intelligence Engineer,79600,USD,0,Large
2023,Senior-Level,Full-Time,Data Scientist,208500,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,165000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,100000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,75000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Architect,185000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Architect,150000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,45000,EUR,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,36000,EUR,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,137500,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,81500,USD,0,Medium
2023,Senior-Level,Full-Time,Business Intelligence Analyst,130000,USD,0,Medium
2023,Senior-Level,Full-Time,Business Intelligence Analyst,80000,USD,0,Medium
2023,Senior-Level,Full-Time,Applied Scientist,230000,USD,100,Medium
2023,Senior-Level,Full-Time,Applied Scientist,196000,USD,100,Medium
2023,Senior-Level,Full-Time,Business Intelligence Engineer,202800,USD,0,Large
2023,Senior-Level,Full-Time,Business Intelligence Engineer,104300,USD,0,Large
2023,Senior-Level,Full-Time,Applied Scientist,216000,USD,100,Medium
2023,Senior-Level,Full-Time,Applied Scientist,184000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,212175,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,156000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,184000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,123000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Analyst,111151,USD,100,Medium
2023,Mid-Level,Full-Time,Data Analyst,66691,USD,100,Medium
2023,Senior-Level,Full-Time,Data Scientist,190000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,138700,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,95040,USD,100,Medium
2023,Senior-Level,Full-Time,Data Analyst,59400,USD,100,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,197802,USD,100,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,156453,USD,100,Medium
2023,Senior-Level,Full-Time,Data Scientist,308000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,144000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Quality Analyst,172000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Quality Analyst,140000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,73000,GBP,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,59000,GBP,0,Medium
2023,Senior-Level,Full-Time,Data Architect,185000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Architect,150000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,154000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,103000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,180000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,122400,USD,100,Medium
2023,Mid-Level,Full-Time,Research Analyst,80000,USD,0,Medium
2023,Mid-Level,Full-Time,Research Analyst,70000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,120000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,90000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,227500,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,147500,USD,100,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,150000,USD,100,Medium
2023,Mid-Level,Full-Time,Machine Learning Engineer,50000,USD,100,Medium
2023,Mid-Level,Full-Time,Data Engineer,60000,GBP,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,45000,GBP,0,Medium
2023,Senior-Level,Full-Time,Data Science Engineer,220000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Science Engineer,180000,USD,100,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,331640,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,267720,USD,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,190000,USD,100,Medium
2023,Mid-Level,Full-Time,Data Engineer,130000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,160000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,130000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,150000,USD,100,Medium
2023,Mid-Level,Full-Time,Data Engineer,50000,USD,100,Medium
2023,Mid-Level,Full-Time,Analytics Engineer,172200,USD,100,Medium
2023,Mid-Level,Full-Time,Analytics Engineer,131200,USD,100,Medium
2023,Senior-Level,Full-Time,Data Strategy Manager,250000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Strategy Manager,100000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,178000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Engineer,165000,USD,100,Medium
2023,Senior-Level,Full-Time,Business Intelligence Engineer,202800,USD,0,Large
2023,Senior-Level,Full-Time,Business Intelligence Engineer,104300,USD,0,Large
2023,Senior-Level,Full-Time,Data Analyst,155000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,120000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,280000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Analyst,200000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,184000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Engineer,123000,USD,0,Medium
2023,Senior-Level,Full-Time,Business Intelligence Engineer,202800,USD,0,Large
2023,Senior-Level,Full-Time,Business Intelligence Engineer,104300,USD,0,Large
2023,Mid-Level,Full-Time,Data Manager,60000,GBP,0,Medium
2023,Mid-Level,Full-Time,Data Manager,55000,GBP,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,290000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,173200,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,235000,USD,100,Medium
2023,Senior-Level,Full-Time,Data Scientist,204000,USD,100,Medium
2023,Senior-Level,Full-Time,Machine Learning Scientist,300000,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Scientist,222000,USD,0,Medium
2023,Senior-Level,Full-Time,Analytics Engineer,160000,USD,0,Medium
2023,Senior-Level,Full-Time,Analytics Engineer,136000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Architect,206000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Architect,134000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,155000,USD,0,Medium
2023,Senior-Level,Full-Time,Data Scientist,105000,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,287500,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,212500,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,190027,USD,0,Medium
2023,Senior-Level,Full-Time,Machine Learning Engineer,152022,USD,0,Medium
2023,Entry-Level,Full-Time,Data Scientist,18000,EUR,100,Large
2023,Mid-Level,Full-Time,Data Engineer,130000,USD,100,Medium
2023,Mid-Level,Full-Time,Data Engineer,100000,USD,100,Medium
2023,Mid-Level,Full-Time,Data Engineer,250000,USD,0,Medium
2023,Mid-Level,Full-Time,Data Engineer,125000,USD,0,Medium
